stop_id,stop_code,stop_name,stop_lat,stop_lon,wheelchair_boarding,stop_timezone,location_type,parent_station,level_id
ITOAUTO119602,,"Montreuil - Hôpital",48.878334,2.454682,1,,0,ITOAUTO116129,
ITOAUTO119606,,"Serge Gainsbourg",48.881207,2.427163,1,,0,ITOAUTO119595,
ITOAUTO119607,,"Romainville-Carnot",48.883575,2.440677,1,,0,PARIS166889,
ITOAUTO119628,,"Église de Saint-Mandé",48.839809,2.417603,1,,0,ITOAUTO119626,
ITOAUTO119630,,"Mairie de Saint-Mandé",48.842903,2.417610,1,,0,ITOAUTO119627,
ITOAUTO119633,,"Mairie de Saint-Mandé",48.843758,2.417082,1,,0,ITOAUTO119627,
ITOAUTO119726,,"Gare de La Garenne-Colombes",48.909748,2.237057,0,,,,
ITOAUTO119792,,"Pelleport Bretonneau",48.867802,2.401722,1,Europe/Paris,,,
ITOAUTO119795,,"Mairie des Lilas",48.879551,2.415823,1,,0,PARIS9525,
ITOAUTO119797,,"Rue Neuve",48.682953,2.142560,1,,0,PARIS9204,
ITOAUTO119800,,"ZAC des Graviers",48.650280,2.268929,1,,0,PARIS200691,
ITOAUTO119803,,"Résistance",48.881821,2.433292,2,,0,ITOAUTO119890,
ITOAUTO130254,,"Gare d'Emerainville - Pontault-Combault",48.806339,2.617152,2,,0,ITOAUTO78021,
ITOAUTO119809,,"Victor Hugo",48.684052,2.143737,1,,0,PARIS9212,
ITOAUTO119810,,"Source",48.686535,2.143697,1,,0,PARIS9251,
ITOAUTO119811,,"Gare Flamboin",48.473572,3.294644,2,,0,PARIS167273,
ITOAUTO119894,,"Romainville - Carnot",48.883770,2.440212,0,,0,PARIS166889,
ITOAUTO119900,,"La Borne Blanche",49.132889,2.512237,0,,0,ITOAUTO119893,
ITOAUTO129574,,"8 Mai 1945",48.940514,2.019940,1,,0,ITOAUTO129565,
ITOAUTO119956,,"Saint-Nom-la-Bretèche Forêt de Marly",48.867401,2.050612,1,,0,ITOAUTO81601,
ITOAUTO119994,,"Kennedy / Camp des Loges",48.915512,2.087982,1,,0,ITOAUTO111080,
ITOAUTO120023,,"Alembert Carrel",48.854733,2.418023,2,,0,ITOAUTO120224,
ITOAUTO120025,,"Robespierre",48.855606,2.421965,2,Europe/Paris,,,
ITOAUTO120029,,"Montreuil-Boissière-Acacia",48.873672,2.470423,1,,0,ITOAUTO120223,
ITOAUTO120030,,"Marcel Dufriche",48.856159,2.425080,2,,0,ITOAUTO120226,
ITOAUTO120032,,"Saussaie Beauclair-Domus",48.880264,2.473956,2,,0,ITOAUTO74364,
ITOAUTO120058,2,"r. de la Liberté",48.881393,2.428306,0,,2,ITOAUTO119595,
ITOAUTO120061,3,"r. Rouget de Lisle",48.879940,2.417659,0,,2,PARIS9525,
ITOAUTO120064,1,"r. Lucien Piron",48.878281,2.465413,0,,2,ITOAUTO119594,
ITOAUTO120065,3,"bd de la Boissière",48.876724,2.464870,0,,2,ITOAUTO119594,
ITOAUTO120066,1,"bd du Gén. Leclerc",48.881054,2.426933,0,,2,ITOAUTO119595,
ITOAUTO120067,2,"av. de l'Opéra",48.865242,2.334489,0,,2,PARIS9471,
ITOAUTO120072,2,"r. de Paris",48.879791,2.416488,0,,2,PARIS9525,
ITOAUTO120077,2,"bd de la Boissière",48.878311,2.453796,0,,2,ITOAUTO116129,
ITOAUTO120080,3,"r. de la Chaufferie",48.697292,2.178374,0,,2,ITOAUTO81270,
ITOAUTO120081,1,"pl. de la Gare",48.853683,2.513788,0,,2,ITOAUTO79678,
ITOAUTO120083,2,"r. Fernand Léger",48.700989,2.099567,0,,2,ITOAUTO96012,
ITOAUTO120084,2,"r. du Fbg St-Antoine",48.851192,2.376340,0,,2,PARIS166053,
ITOAUTO120087,2,"pl. Maubert",48.850021,2.348330,0,,2,ITOAUTO97128,
ITOAUTO120093,3,"av. Carnot",48.798374,2.327832,0,,2,ITOAUTO78651,
ITOAUTO120094,4,"av. du Pavé Neuf",48.840847,2.551948,0,,2,ITOAUTO98067,
ITOAUTO120095,3,"av. G. Clemenceau",48.834980,2.471988,0,,2,ITOAUTO79139,
ITOAUTO120096,1,"r. des Saules Clouet",48.878109,2.454971,0,,2,ITOAUTO116129,
ITOAUTO120097,2,"bd de la Boissière",48.878326,2.453592,0,,2,ITOAUTO116129,
ITOAUTO120098,2,"bd de la Boissière",48.878292,2.454042,0,,2,ITOAUTO116129,
ITOAUTO120099,1,"pl. de la Gare",48.853596,2.513543,0,,2,ITOAUTO79678,
ITOAUTO120107,2,"Entrée / Sortie",48.747181,2.373047,0,,2,ITOAUTO120649,
ITOAUTO120108,1,"Entrée / Sortie",48.746929,2.372819,0,,2,ITOAUTO120649,
ITOAUTO131058,,"Lycée A. Denis",48.483559,2.332946,2,,0,ITOAUTO105272,
ITOAUTO131254,,"Entrée / Sortie",49.096222,2.744770,0,,2,ITOAUTO77198,
ITOAUTO120112,2,"ZAC Lallier",48.775719,2.354211,0,,2,ITOAUTO116628,
ITOAUTO120113,1,"r. de Bicêtre",48.775574,2.353719,0,,2,ITOAUTO116628,
ITOAUTO120114,1,"r. Séverine",48.809734,2.349623,0,,2,ITOAUTO116624,
ITOAUTO120116,5,"r. Bourgon / av. d'Italie",48.822849,2.358163,0,,2,PARIS9475,
ITOAUTO120119,2,"r. du Tage",48.821613,2.357674,0,,2,PARIS9475,
ITOAUTO120124,,"Alligator",49.040985,1.640660,2,,0,ITOAUTO120781,
ITOAUTO120126,,"Sablons 2",48.855999,2.144864,2,,0,PARIS1134,
ITOAUTO120155,,"Val de Fontenay RER",48.853367,2.487420,1,Europe/Paris,,,
ITOAUTO120158,,"Ernest Renan",48.856583,2.466058,1,,0,PARIS166257,
ITOAUTO120161,,"Ernest Renan",48.856339,2.467451,1,,0,PARIS166257,
ITOAUTO120166,,"Murs à Pêches",48.862705,2.457436,1,,0,ITOAUTO120354,
ITOAUTO120168,,"Les Ruffins",48.863430,2.466084,1,,0,PARIS11761,
ITOAUTO120173,,"Place Beaufranchet",48.837482,2.510655,1,,0,PARIS10329,
ITOAUTO120188,,"La Borne Blanche",49.133076,2.511988,0,,0,ITOAUTO119893,
ITOAUTO120189,,"Gare SNCF de Vernon-Montigny - Giverny",49.090500,1.479336,2,,0,ITOAUTO79936,
ITOAUTO120191,,"Lycée Blaise Pascal Parking",48.697960,2.595105,2,,0,ITOAUTO120187,
ITOAUTO120228,,"Montreuil-Boissière-Acacia",48.873646,2.470246,1,,0,ITOAUTO120223,
ITOAUTO120254,,"La Verrière Gare - Quai A",48.756126,1.943643,1,,0,ITOAUTO81392,
ITOAUTO120255,,"La Verrière Gare",48.755951,1.944096,1,,0,ITOAUTO81392,
ITOAUTO120321,,"Reine Blanche",48.941380,2.030354,1,,0,PARIS2309,
ITOAUTO120323,,"EDF",48.939655,2.034727,1,,0,PARIS2548,
ITOAUTO120325,,"Gare de Villeparisis Mitry-le-Neuf",48.953960,2.602274,2,Europe/Paris,,,
ITOAUTO120326,,"Collège Gérard Philipe",48.940384,2.623359,2,,0,ITOAUTO78283,
ITOAUTO120357,,"L'Haÿ-les-Roses - Lallier",48.775578,2.353096,1,Europe/Paris,,,
ITOAUTO120360,,"Hôpital Bicêtre - Benserade",48.810738,2.350305,1,Europe/Paris,,,
ITOAUTO120361,,"Hôpital Bicêtre - Benserade",48.810883,2.350180,1,Europe/Paris,,,
ITOAUTO120365,,"Saint-Denis - Pleyel",48.916737,2.344328,2,Europe/Paris,,,
ITOAUTO120367,,"Picardie",48.775887,2.357325,1,,0,ITOAUTO120352,
ITOAUTO120372,,"Place de France / Rue des Canadiens",48.733692,2.289898,1,,0,ITOAUTO81370,
ITOAUTO120373,,"Porte de la Chapelle",48.898746,2.358318,1,Europe/Paris,,,
ITOAUTO120376,2,"rue F. Poulbot",48.917255,2.346792,0,,2,ITOAUTO120356,
ITOAUTO120377,4,"place des Etoiles",48.917274,2.347242,0,,2,ITOAUTO120356,
ITOAUTO120425,,"L'Haÿ-les-Roses",48.775326,2.354991,1,,0,ITOAUTO116628,
ITOAUTO120430,,"Maison Blanche",48.821209,2.358918,1,,0,PARIS9475,
ITOAUTO120435,,"Thiais - Orly​ (Pont de Rungis​)",48.746845,2.372466,1,,0,ITOAUTO120649,
ITOAUTO120439,,"Chevilly-Larue​ (Marché International​)",48.758492,2.367443,1,,0,ITOAUTO120721,
ITOAUTO120440,,"Elsa Triolet",48.885303,2.464905,2,,0,ITOAUTO120221,
ITOAUTO120441,,"Elsa Triolet",48.885689,2.464860,2,,0,ITOAUTO120221,
ITOAUTO120443,,"Parc des Guillaumes",48.882889,2.464207,2,,0,ITOAUTO120422,
ITOAUTO120444,,"La Boissière",48.876652,2.456459,2,,0,ITOAUTO79238,
ITOAUTO120446,,"Trois Communes",48.772449,2.397985,1,,0,PARIS166609,
ITOAUTO120447,,"Trois Communes",48.772411,2.397768,1,,0,PARIS166609,
ITOAUTO120454,,"Professeur Bergonié",48.805275,2.344736,1,,0,ITOAUTO120419,
ITOAUTO120455,,"Professeur Bergonié",48.805485,2.345250,1,,0,ITOAUTO120419,
ITOAUTO120550,,"Auguste Perret",48.824234,2.358050,2,,0,ITOAUTO120583,
ITOAUTO120551,,"Auguste Perret",48.824261,2.357723,2,,0,ITOAUTO120583,
ITOAUTO120586,,"Montreuil - Hôpital",48.877365,2.455456,2,,0,ITOAUTO116129,
ITOAUTO120587,,"Montreuil - Hôpital / Hôpital André Grégoire",48.877831,2.455110,1,,0,ITOAUTO116129,
ITOAUTO120588,,"Romainville - Vassou",48.885799,2.428339,1,,0,ITOAUTO120585,
ITOAUTO120590,,"Romainville - Vassou",48.885395,2.430267,2,,0,ITOAUTO120585,
ITOAUTO120591,,"Cimetière de Villemomble",48.883415,2.497897,1,,0,ITOAUTO120584,
ITOAUTO120593,,"Montreuil - Hôpital",48.878269,2.454124,2,,0,ITOAUTO116129,
ITOAUTO120618,,"Ofpra - Val de Fontenay",48.853531,2.492161,1,,0,ITOAUTO120617,
ITOAUTO120619,,"Gare de Corbeil-Essonnes Zola",48.613373,2.471659,1,Europe/Paris,,,
ITOAUTO120686,,"Place Marcel Pagnol",48.938965,2.015055,1,,0,ITOAUTO120685,
ITOAUTO120688,,"Campus PSG",48.916027,2.016663,1,,0,ITOAUTO120914,
ITOAUTO120729,,"Europe",48.878788,2.323849,2,Europe/Paris,,,
ITOAUTO120751,,"Petit-Châtenay",48.763058,2.282397,1,,0,ITOAUTO109763,
ITOAUTO120752,,"Petit-Châtenay",48.762650,2.281763,1,,0,ITOAUTO109763,
ITOAUTO120753,,"Europe / LaVallée",48.761196,2.291429,1,,0,ITOAUTO109765,
ITOAUTO120755,,"Europe / LaVallée",48.762291,2.291047,1,,0,ITOAUTO109765,
ITOAUTO120875,,"Collège Philippe de Champaigne",48.744686,1.950063,1,,0,ITOAUTO120851,
ITOAUTO128338,,"Écoles",48.551495,2.363206,0,,0,ITOAUTO127777,
ITOAUTO120884,,"Jacques Sevestre",48.441990,1.797411,2,,0,ITOAUTO120859,
ITOAUTO120885,,"Jacques Sevestre",48.441906,1.797156,2,,0,ITOAUTO120859,
ITOAUTO120917,,"Gare de Plaisir Grignon - quai 7",48.831532,1.944349,1,,0,ITOAUTO81540,
ITOAUTO120921,,"Gare Sud de Poissy (1b)",48.933498,2.042226,2,Europe/Paris,,,
ITOAUTO120923,,"Théâtre J.-Fr. Voguet",48.849663,2.477031,1,,0,ITOAUTO120913,
ITOAUTO120925,,"Verdun / Paris Est",48.876762,2.360825,2,,0,ITOAUTO108080,
ITOAUTO120927,,"Gare Sud de Poissy (1a)",48.933563,2.042361,1,Europe/Paris,,,
ITOAUTO120930,,"Centre Commercial du Moulin à Vent / Salvador Allende",48.648487,2.407774,2,,0,ITOAUTO92514,
ITOAUTO120933,,"Gare de Pontault (Place Beilstein)",48.804276,2.621265,1,,0,ITOAUTO118705,
ITOAUTO120934,,"Place Jean Malézieux",48.618145,2.442388,1,,0,PARIS202,
ITOAUTO120936,,"Gare Sud de Poissy (4)",48.933155,2.041987,1,Europe/Paris,,,
ITOAUTO120937,,"Gare de La Verrière",48.754288,1.944360,1,,0,ITOAUTO81392,
ITOAUTO120941,,"Place de la Commune",48.621765,2.440056,1,,0,PARIS197,
ITOAUTO120942,,"Gare de Mormant",48.612526,2.889890,2,,0,ITOAUTO117152,
ITOAUTO120948,,"Gare de Houilles - Carrières-sur-Seine",48.918900,2.186352,1,Europe/Paris,,,
ITOAUTO120950,,"Gare de Rueil-Malmaison",48.886818,2.173256,1,Europe/Paris,,,
ITOAUTO120985,,"Chevilly-Larue",48.759621,2.366381,1,,0,ITOAUTO120721,
ITOAUTO120987,,"Saint-Denis - Pleyel",48.918911,2.345747,1,,0,ITOAUTO120356,
ITOAUTO120989,,"Les Grésillons RER",48.919941,2.314417,2,Europe/Paris,,,
ITOAUTO120990,,"Gare d'Herblay",48.990913,2.161338,1,,0,ITOAUTO77408,
ITOAUTO120993,,"Jules Vercruysse",48.954918,2.212143,1,,0,ITOAUTO120982,
ITOAUTO121003,,"Antonin-Georges Belin",48.946697,2.247342,1,,0,ITOAUTO120979,
ITOAUTO121004,,"Antonin-Georges Belin",48.945618,2.247057,1,,0,ITOAUTO120979,
ITOAUTO121006,,"Chanzy / Somme",48.930309,2.180809,1,,0,ITOAUTO118910,
ITOAUTO121012,,"Gare de Savigny-Nandy",48.595787,2.584300,1,,0,ITOAUTO81159,
ITOAUTO121013,,"Gare de Savigny-Nandy - Place",48.595196,2.582908,1,,0,ITOAUTO81159,
ITOAUTO121016,,"Gare de Savigny-Nandy",48.595814,2.584449,1,,0,ITOAUTO81159,
ITOAUTO121343,,"Verdun / Saint-Ouen-l'Aumône Quartier de l'Église",49.040409,2.104773,0,,0,ITOAUTO128635,
ITOAUTO121381,,"Christ de Saclay",48.728756,2.161305,1,,0,PARIS192173,
ITOAUTO121383,,"Christ de Saclay",48.729023,2.161165,1,,0,PARIS192173,
ITOAUTO121386,,"Capucines",48.974972,1.976477,2,,0,ITOAUTO121375,
ITOAUTO121387,,"Rue du Fer à Cheval",48.991707,2.389624,1,,0,ITOAUTO77412,
ITOAUTO121389,,"Christ de Saclay",48.728809,2.161182,1,,0,PARIS192173,
ITOAUTO121417,,"Avenue Janine",49.012085,2.131686,1,,0,ITOAUTO77537,
ITOAUTO121420,,"Val d'Or",48.975685,2.191023,2,,0,PARIS1401,
ITOAUTO121421,,"Jules Verne",48.957035,2.195287,2,,0,PARIS202491,
ITOAUTO121422,,"La Chapelle",48.997204,2.253184,2,,0,ITOAUTO121409,
ITOAUTO121424,,"Président Georges Pompidou",48.988422,2.248623,1,,0,PARIS7968,
ITOAUTO121442,,"Grille Dorée",48.998802,2.278308,1,,0,ITOAUTO77468,
ITOAUTO121443,,"Place Aristide Briand",48.992111,2.274670,1,,0,PARIS14446,
ITOAUTO121448,,"Paul Nicolas",48.995258,2.284014,1,,0,PARIS14393,
ITOAUTO121449,,"Rue d'Enghien",48.989059,2.280493,1,,0,ITOAUTO77387,
ITOAUTO121474,,"Gare de Gif-Sur-Yvette",48.698219,2.136575,1,Europe/Paris,,,
ITOAUTO121574,2,"av. de Malakoff",48.877003,2.284113,0,,2,ITOAUTO108142,
ITOAUTO121608,,"Square Sainte-Odile",48.887554,2.296378,1,,0,ITOAUTO117646,
ITOAUTO121609,,"Créteil - L'Échat",48.796425,2.447765,1,Europe/Paris,,,
ITOAUTO121610,,"Porte Dauphine / Avenue Foch",48.870487,2.274728,2,Europe/Paris,,,
ITOAUTO121611,,"Créteil - L'Échat",48.796749,2.448129,1,Europe/Paris,,,
ITOAUTO121642,,"Terminal 1",49.013119,2.541932,2,,0,ITOAUTO78347,
ITOAUTO121644,,"Orly 4",48.728458,2.366909,1,,0,ITOAUTO112996,
ITOAUTO121673,0,"Orly 4 - T7 - Cœur d'Orly",48.727924,2.363027,0,,2,ITOAUTO112960,
ITOAUTO121674,0,"Orly 4 - T7 - Cœur d'Orly",48.727970,2.363026,0,,2,ITOAUTO112960,
ITOAUTO121709,,"Lasègue",48.803082,2.278089,2,,0,ITOAUTO132209,
ITOAUTO121710,,"Parc Renaudel",48.813435,2.306652,2,,0,ITOAUTO107252,
ITOAUTO121712,,"Fontaine Grelot",48.772842,2.317601,2,,0,ITOAUTO107262,
ITOAUTO121713,,"Fontaine Grelot",48.772736,2.317698,2,,0,ITOAUTO107262,
ITOAUTO121716,,"Collège George Sand",48.806080,2.278686,2,,0,ITOAUTO107096,
ITOAUTO121776,,"Ecole des Pervenches",48.794716,2.278899,2,,0,ITOAUTO107090,
ITOAUTO121808,,"Gare de Roissypôle - Aéroport CDG1 (G1)",49.010769,2.559641,2,Europe/Paris,,,
ITOAUTO121810,,"Gare de Roissypole - Aéroport CDG1 (G3)",49.010704,2.559040,2,Europe/Paris,,,
ITOAUTO121811,,"Jardin Parisien - Hôpital Béclère",48.790478,2.252509,1,,0,ITOAUTO109760,
ITOAUTO121812,,"Jardin Parisien - Hôpital Béclère",48.790874,2.252789,2,,0,ITOAUTO109760,
ITOAUTO121814,,"Gare de Roissypole - Aéroport CDG1 (C3)",49.010315,2.559315,1,Europe/Paris,,,
ITOAUTO121838,,"Les Sablons",48.878933,2.270001,1,Europe/Paris,,,
ITOAUTO121839,,"Fresnes les Groux",48.762989,2.331049,2,,0,ITOAUTO101543,
ITOAUTO121840,,"Charles de Gaulle-Étoile",48.874275,2.296026,1,Europe/Paris,,,
ITOAUTO121880,,"Stade Langenargen",48.469551,2.695124,2,,0,ITOAUTO121807,
ITOAUTO121882,,"Saint-Côme",48.769730,1.638173,2,,0,ITOAUTO121872,
ITOAUTO121885,,"Thionville-sur-Opton",48.775318,1.604673,2,,0,ITOAUTO121871,
ITOAUTO121892,,"VILLETTE Eglise",48.926853,1.692247,2,,0,ITOAUTO121870,
ITOAUTO121896,,"Gare de Savigny-Nandy",48.595867,2.584733,1,,0,ITOAUTO81159,
ITOAUTO121899,,"Bois d'aton",49.040195,2.002917,2,,0,ITOAUTO121875,
ITOAUTO121900,,"Bois d'aton",49.040222,2.003135,2,,0,ITOAUTO121875,
ITOAUTO121939,,"Rendez-Vous Château - Jean-Claude Barigot",48.693428,2.611186,2,,0,ITOAUTO121937,
ITOAUTO122035,,"Pierre Brossolette - Gabriel Péri",48.819775,2.311512,1,,0,ITOAUTO80219,
ITOAUTO122102,,"Coubert RN 19",48.670311,2.695189,2,,0,ITOAUTO122101,
ITOAUTO122103,,"Coubert RN 19",48.670105,2.695652,2,,0,ITOAUTO122101,
ITOAUTO122135,,"Rue de la Station / Asnières-sur-Seine",48.906666,2.286018,0,,0,ITOAUTO119101,
ITOAUTO122200,,"Jouy-Le-Comte Eglise",49.127415,2.206958,2,,0,ITOAUTO77771,
ITOAUTO122201,,"Gare de Brétigny Place",48.606171,2.302547,2,Europe/Paris,,,
ITOAUTO122203,,"Conflans Sainte-Honorine",48.997318,2.092546,2,,0,ITOAUTO96449,
ITOAUTO122204,,"Conflans Fin d'Oise",48.991989,2.082281,2,,0,ITOAUTO77421,
ITOAUTO122210,,"Pont Cardinet",48.887245,2.313375,2,Europe/Paris,,,
ITOAUTO122211,,"Saint-Léger",49.085690,1.729889,2,,0,ITOAUTO91569,
ITOAUTO122212,,"Église",49.086994,1.673997,2,,0,ITOAUTO91501,
ITOAUTO122234,,"Place des Trois Horloges",48.550133,2.657327,2,,0,PARIS194338,
ITOAUTO122271,,"Verdun",48.822510,2.419935,1,,0,PARIS166740,
ITOAUTO122272,,"Collège la Fontaine aux Bergers",48.594700,2.224872,1,,0,ITOAUTO122267,
ITOAUTO122274,,"Quatre-vingts Arpents",48.605034,2.314132,1,,0,ITOAUTO122268,
ITOAUTO131947,,"Hugo-Mirabeau",48.767838,2.418665,1,,0,ITOAUTO131938,
ITOAUTO131968,,"Gare de Meaux Quai 3",48.957306,2.874112,2,,0,ITOAUTO64358,
ITOAUTO122398,,"Gare RER - Paul Cavare",48.871700,2.485808,1,Europe/Paris,,,
ITOAUTO122465,,"Noisy Champs RER Descartes",48.843678,2.585634,2,,0,ITOAUTO80455,
ITOAUTO122466,,"Noisy Champs RER Descartes",48.842850,2.583515,2,Europe/Paris,,,
ITOAUTO122468,,"Adrienne Bolland",48.599838,2.669736,1,,0,ITOAUTO104151,
ITOAUTO122470,,"Pont de Sèvres",48.829372,2.230346,2,Europe/Paris,,,
ITOAUTO122499,,"Complexe sportif Marcel Bec",48.808247,2.221126,1,,0,ITOAUTO122497,
ITOAUTO122502,,"Chapelle",48.829407,2.573624,2,,0,PARIS138804,
ITOAUTO122534,,"Place Marine",48.953270,2.144944,2,,0,ITOAUTO122532,
ITOAUTO122537,,"La Grande Plaine",48.362030,2.990226,2,,0,ITOAUTO80886,
ITOAUTO122539,,"Pré au Bois",48.846184,2.170426,2,,0,ITOAUTO99995,
ITOAUTO122563,,"Gare de Sevran Beaudottes",48.947136,2.523986,2,Europe/Paris,,,
ITOAUTO122596,,"Paris Nord 2",48.973686,2.514017,0,,2,ITOAUTO79778,
ITOAUTO122597,,"all. de la Roseraie",48.945450,2.524916,0,,2,ITOAUTO79759,
ITOAUTO122598,,"r. de la Gare",49.007317,2.197364,0,,2,ITOAUTO77519,
ITOAUTO122600,,"r. du 8 Mai 1945",48.954418,2.301659,0,,2,ITOAUTO79434,
ITOAUTO122601,,"r. Gabriel Péri",48.954201,2.302604,0,,2,ITOAUTO79434,
ITOAUTO122602,,"Parc des Expositions",48.973087,2.514897,0,,2,ITOAUTO79778,
ITOAUTO122604,,"Centre Commercial - Centre hospitalier R. Ballanger",48.947346,2.524749,0,,2,ITOAUTO79759,
ITOAUTO122668,,"Jeufosse Mairie",49.037361,1.528782,2,,0,ITOAUTO122663,
ITOAUTO122669,,"Jeufosse Mairie",49.037445,1.528862,2,,0,ITOAUTO122663,
ITOAUTO122670,,"Port-Villez Mairie",49.061596,1.523251,2,,0,ITOAUTO122662,
ITOAUTO122672,,"Jean Baptiste Clément",48.779198,1.985353,1,,0,ITOAUTO81422,
ITOAUTO122676,,"Jean-Sébastien Bach",48.934536,2.218676,2,,0,ITOAUTO91254,
ITOAUTO122678,,"Lieu de Vie",48.708908,2.172497,1,,0,ITOAUTO60632,
ITOAUTO122679,,"Centre Commercial Grosse Pierre",48.975449,1.995484,1,,0,ITOAUTO108838,
ITOAUTO122683,,"Jean-Marie Djibaou",48.617962,2.430600,1,,0,ITOAUTO80671,
ITOAUTO122699,,"Collège Arthur Rimbaud",48.953159,1.859251,2,,0,ITOAUTO102340,
ITOAUTO122707,1,"pl. du Général de Gaulle Gare",49.047123,2.095423,0,,2,ITOAUTO77657,
ITOAUTO122765,,"Gare de Bougival",48.854370,2.131698,0,,0,ITOAUTO81571,
ITOAUTO122794,,"Gare de Beynes",48.859596,1.875462,0,,0,ITOAUTO81582,
ITOAUTO122796,,"Gare de Nézel - Aulnay",48.938648,1.841098,0,,0,ITOAUTO81760,
ITOAUTO122828,,"Cent Arpents",48.836857,2.736613,2,,0,ITOAUTO122827,
ITOAUTO122897,,"Hôpital Tenon",48.865688,2.400534,1,,0,ITOAUTO92519,
ITOAUTO122933,,"Espace des Habitants",48.986256,1.918592,1,,0,ITOAUTO122928,
ITOAUTO122934,,"Pôle Molière",48.982166,1.916109,1,,0,ITOAUTO122929,
ITOAUTO122935,,"Orée du Bois",48.926510,2.054679,1,,0,ITOAUTO128569,
ITOAUTO122936,,"Lamartine / Jean Rostand",48.906693,2.455736,1,,0,PARIS9390,
ITOAUTO122937,,"Hôpital des Enfants Malades / Duroc",48.846622,2.316158,1,Europe/Paris,,,
ITOAUTO122938,,"Espace des Habitants",48.986244,1.917622,1,,0,ITOAUTO122928,
ITOAUTO122939,,"Ateliers du Moulin",48.984440,1.915023,1,,0,ITOAUTO122926,
ITOAUTO122940,,"Ateliers du Moulin",48.985367,1.914867,1,,0,ITOAUTO122926,
ITOAUTO122942,,"Église Saint-Martin",48.982487,2.001810,1,,0,ITOAUTO122930,
ITOAUTO122943,,"Pôle Molière",48.981564,1.915971,1,,0,ITOAUTO122929,
ITOAUTO122946,,"Jouffroy d'Abbans - Villiers / Wagram",48.883610,2.305227,1,Europe/Paris,,,
ITOAUTO122949,,"Henry Delbast",48.824879,2.672642,2,,0,ITOAUTO123060,
ITOAUTO122962,,"Chamarande",48.513912,2.217129,0,,,,
ITOAUTO122963,,"Gare de Livry",48.510433,2.679357,0,,0,ITOAUTO81029,
ITOAUTO122964,,"Gare de Chartrettes",48.487404,2.695519,0,,0,ITOAUTO81009,
ITOAUTO122965,,"Gare de Montigny-sur-Loing",48.336632,2.738677,0,,0,ITOAUTO80872,
ITOAUTO122967,,"Gare de Ris-Orangis Bois de l'Epine",48.636646,2.407507,0,,,,
ITOAUTO122969,,"Gros Murs - Bords de Seine",48.994911,1.906440,2,,0,ITOAUTO122961,
ITOAUTO122970,,"Château de Bècheville",48.986645,1.922178,1,,0,ITOAUTO122960,
ITOAUTO122992,,"Poissonnière - Bonne Nouvelle",48.871017,2.346281,1,Europe/Paris,,,
ITOAUTO122993,,"Eglise de Pantin",48.893677,2.413468,0,,0,ITOAUTO97136,
ITOAUTO122994,,"Fernand Léger / Vosves",48.513874,2.592802,1,,0,ITOAUTO81031,
ITOAUTO122997,,"Saint-Michel - Saint-Germain",48.852108,2.343438,1,Europe/Paris,,,
ITOAUTO123000,,"Bac - Saint-Placide / Vaneau",48.849529,2.322880,1,Europe/Paris,,,
ITOAUTO123001,,"Cambronne / La Motte-Picquet Grenelle",48.847721,2.300759,1,,0,PARIS9568,
ITOAUTO123025,,"Montigny-sur-Loing",48.337017,2.738507,0,,0,ITOAUTO80872,
ITOAUTO123064,,"Le Marais",48.722054,2.568328,2,,0,ITOAUTO125764,
ITOAUTO123067,,"Illustre Théâtre",49.000668,2.125850,1,,0,PARIS8204,
ITOAUTO123070,,"Centre Commercial",48.728092,2.577401,2,,0,PARIS706,
ITOAUTO123071,,"Centre Commercial",48.728085,2.577129,2,,0,PARIS706,
ITOAUTO123073,,"Gabriel Péri",48.965015,2.261459,1,,0,PARIS8096,
ITOAUTO123093,,"Vernou-sur-Seine",48.386765,2.842717,0,,0,ITOAUTO80913,
ITOAUTO123097,,"Henri Becquerel / Épluches",49.056248,2.123368,1,,0,ITOAUTO129098,
ITOAUTO123098,,"Henri Becquerel / Épluches",49.056038,2.122824,1,,0,ITOAUTO129098,
ITOAUTO123102,,"Varsovie / Bondy",48.893600,2.478566,1,Europe/Paris,,,
ITOAUTO123103,,"Mairie - Gare / L'Isle-Adam - Parmain",49.114937,2.209806,2,,0,ITOAUTO77759,
ITOAUTO123105,,"Creil",49.264286,2.470267,0,Europe/Paris,,,
ITOAUTO123131,,"Fort d'Aubervilliers",48.914883,2.404524,2,Europe/Paris,,,
ITOAUTO123133,,"Gare Routière Mail / Melun",48.539249,2.664239,2,,0,ITOAUTO123124,
ITOAUTO123192,,"Hôtel de Ville de Chennevières",48.795288,2.533458,1,,0,ITOAUTO123191,
ITOAUTO123223,,"Les Ruffins",48.862717,2.466050,1,,0,PARIS11761,
ITOAUTO123224,,"Noisy Champs RER Descartes",48.843792,2.585156,0,,0,ITOAUTO80455,
ITOAUTO123325,,"Gare Montparnasse",48.841270,2.318122,2,Europe/Paris,,,
ITOAUTO123326,,"Miroir d'Eau",48.600582,2.565207,2,,0,ITOAUTO123322,
ITOAUTO123359,,"Carpe qui tête / Juziers",48.989895,1.847294,0,,0,ITOAUTO119108,
ITOAUTO123428,,"Wood Shop",48.584938,2.605944,1,,0,ITOAUTO123422,
ITOAUTO123429,,"Wood Shop",48.584740,2.605837,1,,0,ITOAUTO123422,
ITOAUTO123433,,"Bois Sénart Wood Shop",48.585682,2.601911,1,,0,ITOAUTO123421,
