source,target,airline,departure_ts,arrival_ts,distance,delay
BUF,PHX,WN,2015-01-04T07:55:00,2015-01-04T10:57:00,1912,15.0
MCI,DFW,AA,2015-01-04T07:39:00,2015-01-04T09:35:00,460,-1.0
DFW,SJC,AA,2015-01-04T07:39:00,2015-01-04T09:29:00,1438,-1.0
DEN,DFW,AA,2015-01-04T07:39:00,2015-01-04T11:23:00,641,-1.0
AUS,DFW,AA,2015-01-04T07:41:00,2015-01-04T08:40:00,190,1.0
DFW,ORD,AA,2015-01-04T07:38:00,2015-01-04T09:58:00,802,-2.0
JFK,RDU,B6,2015-01-04T07:39:00,2015-01-04T09:09:00,427,-1.0
SJU,FLL,B6,2015-01-04T07:37:00,2015-01-04T09:16:00,1046,-3.0
JFK,IAD,B6,2015-01-04T10:29:00,2015-01-04T11:55:00,228,169.0
SFO,ATL,DL,2015-01-04T07:38:00,2015-01-04T15:15:00,2139,-2.0
RSW,MSP,DL,2015-01-04T07:35:00,2015-01-04T09:50:00,1416,-5.0
BIS,MSP,DL,2015-01-04T07:40:00,2015-01-04T09:05:00,386,0.0
MCO,MSP,DL,2015-01-04T07:39:00,2015-01-04T09:55:00,1310,-1.0
JFK,SRQ,B6,2015-01-04T07:38:00,2015-01-04T10:45:00,1041,-2.0
DEN,SEA,F9,2015-01-04T07:45:00,2015-01-04T09:54:00,1024,5.0
DFW,TUL,MQ,2015-01-04T07:34:00,2015-01-04T08:48:00,237,-6.0
DFW,GRK,MQ,2015-01-04T08:21:00,2015-01-04T09:10:00,134,41.0
DFW,PNS,MQ,2015-01-04T08:14:00,2015-01-04T09:57:00,604,34.0
XNA,ORD,MQ,2015-01-04T08:19:00,2015-01-04T10:28:00,522,39.0
MRY,LAX,OO,2015-01-04T07:25:00,2015-01-04T08:35:00,266,-15.0
FLL,ATL,NK,2015-01-04T07:45:00,2015-01-04T09:35:00,581,5.0
ORD,DTW,OO,2015-01-04T07:59:00,2015-01-04T10:20:00,235,18.0
BNA,CLT,US,2015-01-04T07:39:00,2015-01-04T10:00:00,328,-3.0
MIA,PHL,AA,2015-01-04T07:40:00,2015-01-04T10:54:00,1013,-2.0
MSY,LAX,DL,2015-01-04T07:44:00,2015-01-04T09:39:00,1670,2.0
SEA,DEN,UA,2015-01-04T07:40:00,2015-01-04T11:23:00,1024,-3.0
ORD,SAV,EV,2015-01-04T07:49:00,2015-01-04T11:33:00,773,6.0
ORD,BTV,EV,2015-01-04T07:57:00,2015-01-04T10:40:00,763,14.0
PHL,IAH,UA,2015-01-04T08:10:00,2015-01-04T11:07:00,1325,26.0
ORD,DSM,OO,2015-01-04T08:20:00,2015-01-04T09:32:00,299,36.0
SEA,GEG,OO,2015-01-04T07:40:00,2015-01-04T08:39:00,224,-5.0
SNA,DEN,UA,2015-01-04T07:53:00,2015-01-04T11:37:00,846,8.0
SFO,IAD,UA,2015-01-04T07:42:00,2015-01-04T15:40:00,2419,-3.0
DCA,ORD,UA,2015-01-04T08:00:00,2015-01-04T09:35:00,612,15.0
LGA,DEN,UA,2015-01-04T07:38:00,2015-01-04T10:12:00,1620,-7.0
ORD,DEN,UA,2015-01-04T08:00:00,2015-01-04T09:30:00,888,15.0
SNA,EWR,UA,2015-01-04T08:44:00,2015-01-04T16:41:00,2434,59.0
SAN,IAD,UA,2015-01-04T07:47:00,2015-01-04T15:20:00,2253,2.0
CLE,PHX,US,2015-01-04T07:40:00,2015-01-04T10:20:00,1737,-5.0
STL,CLT,US,2015-01-04T07:42:00,2015-01-04T11:19:00,575,-3.0
SNA,PHX,US,2015-01-04T07:42:00,2015-01-04T10:19:00,338,-3.0
PHL,TPA,US,2015-01-04T07:41:00,2015-01-04T10:25:00,920,-4.0
CLT,TPA,US,2015-01-04T07:55:00,2015-01-04T09:28:00,507,10.0
AUS,PHL,US,2015-01-04T07:46:00,2015-01-04T12:02:00,1430,1.0
ATL,PHX,US,2015-01-04T08:32:00,2015-01-04T10:57:00,1587,47.0
CLT,LAX,US,2015-01-04T07:40:00,2015-01-04T09:52:00,2125,-5.0
CLT,BWI,WN,2015-01-04T07:40:00,2015-01-04T09:09:00,361,-5.0
DAL,FLL,WN,2015-01-04T08:15:00,2015-01-04T11:52:00,1108,30.0
DAL,PHX,WN,2015-01-04T07:51:00,2015-01-04T09:16:00,879,6.0
DEN,SFO,WN,2015-01-04T07:55:00,2015-01-04T09:26:00,967,10.0
FLL,MSY,WN,2015-01-04T07:36:00,2015-01-04T08:34:00,674,-9.0
LAS,DAL,WN,2015-01-04T07:44:00,2015-01-04T12:18:00,1067,-1.0
LAS,SAT,WN,2015-01-04T07:45:00,2015-01-04T12:19:00,1069,0.0
LAS,SLC,WN,2015-01-04T07:51:00,2015-01-04T10:08:00,368,6.0
MCO,ATL,WN,2015-01-04T07:43:00,2015-01-04T09:41:00,404,-2.0
MDW,DEN,WN,2015-01-04T08:03:00,2015-01-04T09:55:00,895,18.0
SDF,BWI,WN,2015-01-04T07:38:00,2015-01-04T09:15:00,495,-7.0
SMF,SAN,WN,2015-01-04T08:07:00,2015-01-04T09:30:00,480,22.0
SNA,OAK,WN,2015-01-04T07:41:00,2015-01-04T09:12:00,371,-4.0
ATL,MCO,WN,2015-01-04T08:11:00,2015-01-04T09:33:00,404,26.0
ATL,MKE,WN,2015-01-04T07:42:00,2015-01-04T08:28:00,669,-3.0
BWI,ATL,WN,2015-01-04T08:04:00,2015-01-04T10:18:00,577,19.0
DFW,DEN,AA,2015-01-04T07:43:00,2015-01-04T08:55:00,641,-2.0
DFW,SEA,AA,2015-01-04T07:46:00,2015-01-04T10:16:00,1660,1.0
TPA,ORD,AA,2015-01-04T07:41:00,2015-01-04T09:29:00,1012,-4.0
DFW,DTW,AA,2015-01-04T07:42:00,2015-01-04T10:53:00,986,-3.0
SNA,DFW,AA,2015-01-04T07:41:00,2015-01-04T12:40:00,1205,-4.0
FLL,DFW,AA,2015-01-04T07:43:00,2015-01-04T09:53:00,1119,-2.0
SEA,SNA,AS,2015-01-04T07:39:00,2015-01-04T10:10:00,978,-6.0
MCO,SJU,B6,2015-01-04T07:41:00,2015-01-04T11:23:00,1189,-4.0
JFK,CHS,B6,2015-01-04T07:43:00,2015-01-04T10:01:00,636,-2.0
BWI,ATL,DL,2015-01-04T07:42:00,2015-01-04T09:42:00,577,-3.0
BNA,ATL,DL,2015-01-04T07:43:00,2015-01-04T10:08:00,214,-2.0
JAX,ATL,DL,2015-01-04T07:45:00,2015-01-04T08:51:00,270,0.0
EWR,ATL,DL,2015-01-04T07:44:00,2015-01-04T09:56:00,746,-1.0
SEA,ATL,DL,2015-01-04T07:44:00,2015-01-04T15:15:00,2182,-1.0
ATL,LGA,DL,2015-01-04T07:46:00,2015-01-04T09:47:00,762,1.0
SFO,MSP,DL,2015-01-04T07:50:00,2015-01-04T13:18:00,1589,5.0
SAV,ATL,DL,2015-01-04T08:04:00,2015-01-04T09:26:00,214,19.0
AUS,ATL,DL,2015-01-04T07:45:00,2015-01-04T10:42:00,813,0.0
TPA,JFK,DL,2015-01-04T07:42:00,2015-01-04T10:18:00,1005,-3.0
FLL,ATL,DL,2015-01-04T07:39:00,2015-01-04T09:23:00,581,-6.0
AGS,ATL,DL,2015-01-04T07:43:00,2015-01-04T08:52:00,143,-2.0
SAN,ATL,DL,2015-01-04T07:41:00,2015-01-04T14:45:00,1892,-4.0
GSP,ATL,EV,2015-01-04T09:56:00,2015-01-04T10:45:00,153,131.0
ELM,ATL,EV,2015-01-04T09:35:00,2015-01-04T12:01:00,717,110.0
SNA,DEN,F9,2015-01-04T07:42:00,2015-01-04T11:09:00,846,-3.0
DEN,DCA,F9,2015-01-04T08:05:00,2015-01-04T13:04:00,1476,20.0
ORD,GRR,MQ,2015-01-04T09:10:00,2015-01-04T11:43:00,137,85.0
ORD,SLC,OO,2015-01-04T11:35:00,2015-01-04T16:03:00,1250,230.0
MSP,CVG,OO,2015-01-04T07:41:00,2015-01-04T10:40:00,596,-4.0
SNA,SLC,OO,2015-01-04T07:38:00,2015-01-04T10:46:00,588,-7.0
MKE,IAH,OO,2015-01-04T08:05:00,2015-01-04T11:45:00,984,20.0
ASE,IAH,OO,2015-01-04T07:44:00,2015-01-04T11:14:00,913,-1.0
AUS,SFO,OO,2015-01-04T07:57:00,2015-01-04T09:53:00,1504,12.0
COS,ORD,OO,2015-01-04T07:40:00,2015-01-04T11:24:00,911,-5.0
PBI,EWR,B6,2015-01-04T07:41:00,2015-01-04T10:11:00,1023,-5.0
JFK,MSY,DL,2015-01-04T07:55:00,2015-01-04T11:13:00,1182,9.0
FLL,DEN,UA,2015-01-04T07:42:00,2015-01-04T10:10:00,1703,-5.0
ATL,RSW,DL,2015-01-04T08:56:00,2015-01-04T10:42:00,515,68.0
SJU,STT,B6,2015-01-04T07:51:00,2015-01-04T08:23:00,68,3.0
CLT,IAH,EV,2015-01-04T07:41:00,2015-01-04T09:54:00,912,-7.0
MIA,DEN,UA,2015-01-04T07:45:00,2015-01-04T10:20:00,1709,-4.0
MBS,ATL,EV,2015-01-04T07:43:00,2015-01-04T10:45:00,683,-6.0
EWR,DFW,UA,2015-01-04T07:59:00,2015-01-04T10:57:00,1372,9.0
RSW,ORD,UA,2015-01-04T07:44:00,2015-01-04T09:55:00,1120,-6.0
EWR,SEA,UA,2015-01-04T07:52:00,2015-01-04T10:52:00,2402,2.0
CLT,ATL,US,2015-01-04T07:49:00,2015-01-04T08:58:00,226,-1.0
PHL,DEN,US,2015-01-04T07:49:00,2015-01-04T10:19:00,1558,-1.0
CLT,SAN,US,2015-01-04T07:49:00,2015-01-04T09:53:00,2077,-1.0
CLT,MCO,US,2015-01-04T08:04:00,2015-01-04T09:40:00,468,14.0
CLT,BWI,US,2015-01-04T08:45:00,2015-01-04T09:59:00,361,55.0
PHL,JAX,US,2015-01-04T07:43:00,2015-01-04T10:07:00,742,-7.0
LAX,LAS,VX,2015-01-04T07:45:00,2015-01-04T08:44:00,236,-5.0
DAL,SFO,VX,2015-01-04T07:43:00,2015-01-04T09:15:00,1476,-7.0
BWI,MCO,WN,2015-01-04T07:49:00,2015-01-04T10:03:00,787,-1.0
DAL,AMA,WN,2015-01-04T07:49:00,2015-01-04T08:58:00,323,-1.0
DAL,TUL,WN,2015-01-04T07:50:00,2015-01-04T08:52:00,237,0.0
LAX,SFO,WN,2015-01-04T07:47:00,2015-01-04T08:57:00,337,-3.0
ONT,SMF,WN,2015-01-04T07:48:00,2015-01-04T08:58:00,390,-2.0
PHL,MCO,WN,2015-01-04T07:49:00,2015-01-04T10:40:00,861,-1.0
SMF,BUR,WN,2015-01-04T07:47:00,2015-01-04T09:03:00,358,-3.0
STL,MDW,WN,2015-01-04T08:13:00,2015-01-04T09:29:00,251,23.0
BNA,MCI,WN,2015-01-04T07:46:00,2015-01-04T09:27:00,491,-4.0
BOS,MKE,WN,2015-01-04T07:44:00,2015-01-04T09:42:00,860,-6.0
BUR,DEN,WN,2015-01-04T07:45:00,2015-01-04T10:58:00,850,-5.0
BOS,ORD,AA,2015-01-04T07:46:00,2015-01-04T10:05:00,867,-4.0
SMF,DFW,AA,2015-01-04T07:50:00,2015-01-04T13:14:00,1431,0.0
DFW,LGA,AA,2015-01-04T08:33:00,2015-01-04T12:31:00,1389,43.0
BOS,MIA,AA,2015-01-04T07:44:00,2015-01-04T11:33:00,1258,-6.0
DFW,DCA,AA,2015-01-04T08:11:00,2015-01-04T11:39:00,1192,21.0
PDX,BOS,AS,2015-01-04T07:44:00,2015-01-04T15:55:00,2537,-6.0
SEA,LAX,AS,2015-01-04T07:48:00,2015-01-04T10:14:00,954,-2.0
SEA,BUR,AS,2015-01-04T07:43:00,2015-01-04T09:50:00,937,-7.0
SLC,SFO,AS,2015-01-04T07:46:00,2015-01-04T08:43:00,599,-4.0
DFW,OKC,EV,2015-01-04T07:45:00,2015-01-04T08:38:00,175,-5.0
MOB,IAH,EV,2015-01-04T07:52:00,2015-01-04T09:25:00,427,2.0
SJC,OGG,HA,2015-01-04T11:02:00,2015-01-04T14:20:00,2355,192.0
HNL,LAS,HA,2015-01-04T08:02:00,2015-01-04T15:40:00,2762,12.0
LGA,BNA,MQ,2015-01-04T07:44:00,2015-01-04T09:12:00,764,-6.0
ORD,RIC,MQ,2015-01-04T08:29:00,2015-01-04T11:49:00,642,39.0
MSP,MCO,NK,2015-01-04T07:48:00,2015-01-04T12:27:00,1310,-2.0
DFW,LGA,NK,2015-01-04T07:57:00,2015-01-04T11:52:00,1389,7.0
IDA,SLC,OO,2015-01-04T07:53:00,2015-01-04T08:58:00,188,3.0
LAS,LAX,OO,2015-01-04T07:45:00,2015-01-04T09:10:00,236,-5.0
LAX,SLC,OO,2015-01-04T11:23:00,2015-01-04T14:40:00,590,213.0
PSP,PHX,OO,2015-01-04T13:30:00,2015-01-04T15:27:00,261,340.0
EWR,MCO,UA,2015-01-04T07:54:00,2015-01-04T10:44:00,937,3.0
ORD,JAX,EV,2015-01-04T08:06:00,2015-01-04T11:40:00,864,15.0
SLC,SEA,DL,2015-01-04T08:48:00,2015-01-04T09:55:00,689,56.0
ORD,CAK,EV,2015-01-04T08:16:00,2015-01-04T10:50:00,343,24.0
MCI,SFO,OO,2015-01-04T07:53:00,2015-01-04T10:04:00,1499,0.0
ORD,MCO,UA,2015-01-04T07:54:00,2015-01-04T11:42:00,1005,0.0
MIA,IAH,UA,2015-01-04T07:53:00,2015-01-04T09:33:00,964,-1.0
DEN,IAH,UA,2015-01-04T07:54:00,2015-01-04T11:26:00,862,-1.0
DEN,SFO,UA,2015-01-04T08:10:00,2015-01-04T09:53:00,967,15.0
DEN,EWR,UA,2015-01-04T09:44:00,2015-01-04T15:06:00,1605,109.0
DEN,MCO,UA,2015-01-04T08:00:00,2015-01-04T13:23:00,1546,5.0
SNA,ORD,UA,2015-01-04T07:49:00,2015-01-04T14:15:00,1726,-6.0
PHL,FLL,US,2015-01-04T07:48:00,2015-01-04T11:23:00,992,-7.0
CLT,BOS,US,2015-01-04T08:17:00,2015-01-04T10:09:00,728,22.0
CLT,LGA,US,2015-01-04T07:51:00,2015-01-04T09:28:00,544,-4.0
LAS,MKE,WN,2015-01-04T07:55:00,2015-01-04T13:12:00,1524,0.0
ELP,DAL,WN,2015-01-04T08:00:00,2015-01-04T10:37:00,562,5.0
GEG,OAK,WN,2015-01-04T07:51:00,2015-01-04T09:48:00,723,-4.0
GSP,HOU,WN,2015-01-04T07:58:00,2015-01-04T09:41:00,845,3.0
HOU,MCI,WN,2015-01-04T07:55:00,2015-01-04T09:42:00,666,0.0
ISP,BWI,WN,2015-01-04T07:52:00,2015-01-04T09:08:00,220,-3.0
LAS,SJC,WN,2015-01-04T07:49:00,2015-01-04T09:18:00,386,-6.0
MCO,BWI,WN,2015-01-04T07:54:00,2015-01-04T09:49:00,787,-1.0
MSY,LAS,WN,2015-01-04T08:04:00,2015-01-04T09:43:00,1500,9.0
OMA,PHX,WN,2015-01-04T07:52:00,2015-01-04T09:38:00,1037,-3.0
SEA,OAK,WN,2015-01-04T07:51:00,2015-01-04T09:42:00,671,-4.0
SFO,LAX,WN,2015-01-04T07:54:00,2015-01-04T09:07:00,337,-1.0
SLC,LAX,WN,2015-01-04T07:58:00,2015-01-04T08:42:00,590,3.0
STL,BWI,WN,2015-01-04T07:53:00,2015-01-04T10:42:00,738,-2.0
ALB,BWI,WN,2015-01-04T07:52:00,2015-01-04T09:22:00,289,-3.0
ATL,MSP,WN,2015-01-04T07:51:00,2015-01-04T09:26:00,907,-4.0
DFW,SFO,AA,2015-01-04T08:42:00,2015-01-04T10:15:00,1464,47.0
SAN,JFK,AA,2015-01-04T09:51:00,2015-01-04T18:29:00,2446,116.0
DFW,SNA,AA,2015-01-04T08:14:00,2015-01-04T09:17:00,1205,19.0
DFW,MCO,AA,2015-01-04T07:50:00,2015-01-04T11:10:00,985,-5.0
DFW,EWR,AA,2015-01-04T09:03:00,2015-01-04T12:55:00,1372,68.0
JFK,SAV,B6,2015-01-04T07:55:00,2015-01-04T10:23:00,718,0.0
RIC,MCO,B6,2015-01-04T07:51:00,2015-01-04T10:00:00,667,-4.0
MIA,LAX,DL,2015-01-04T07:51:00,2015-01-04T10:46:00,2342,-4.0
SJU,JFK,DL,2015-01-04T07:52:00,2015-01-04T10:46:00,1598,-3.0
DAY,ATL,DL,2015-01-04T07:55:00,2015-01-04T09:51:00,432,0.0
STL,SLC,DL,2015-01-04T07:49:00,2015-01-04T10:08:00,1156,-6.0
ATL,MCO,DL,2015-01-04T08:07:00,2015-01-04T09:26:00,404,12.0
LIT,IAH,EV,2015-01-04T07:49:00,2015-01-04T09:16:00,374,-6.0
DFW,XNA,MQ,2015-01-04T08:29:00,2015-01-04T09:40:00,280,34.0
FAT,LAX,OO,2015-01-04T08:29:00,2015-01-04T09:42:00,209,34.0
SBP,LAX,OO,2015-01-04T08:01:00,2015-01-04T09:08:00,156,6.0
DEN,COS,OO,2015-01-04T09:40:00,2015-01-04T10:20:00,73,105.0
ASE,DEN,OO,2015-01-04T08:15:00,2015-01-04T09:14:00,125,20.0
DEN,BZN,OO,2015-01-04T08:03:00,2015-01-04T09:57:00,524,8.0
DEN,GJT,OO,2015-01-04T09:22:00,2015-01-04T10:14:00,212,87.0
MCO,ORD,UA,2015-01-04T08:11:00,2015-01-04T10:05:00,1005,15.0
EWR,SJU,UA,2015-01-04T08:38:00,2015-01-04T13:29:00,1608,41.0
DCA,PBI,B6,2015-01-04T08:18:00,2015-01-04T11:06:00,857,21.0
EWR,CHS,EV,2015-01-04T08:28:00,2015-01-04T11:13:00,628,31.0
EWR,BDL,EV,2015-01-04T08:04:00,2015-01-04T08:49:00,116,7.0
CAE,ORD,EV,2015-01-04T07:51:00,2015-01-04T09:19:00,667,-6.0
DEN,OKC,EV,2015-01-04T07:58:00,2015-01-04T10:28:00,495,1.0
EWR,TPA,UA,2015-01-04T08:02:00,2015-01-04T11:24:00,997,4.0
DEN,IAH,UA,2015-01-04T08:06:00,2015-01-04T11:16:00,862,8.0
DEN,ORD,UA,2015-01-04T08:40:00,2015-01-04T11:56:00,888,42.0
SLC,ORD,OO,2015-01-04T08:04:00,2015-01-04T12:26:00,1250,6.0
LGA,CLT,US,2015-01-04T07:56:00,2015-01-04T09:56:00,544,-3.0
EWR,MIA,AA,2015-01-04T07:57:00,2015-01-04T11:10:00,1085,-2.0
LGA,TPA,DL,2015-01-04T07:58:00,2015-01-04T10:55:00,1010,-1.0
LGA,ATL,DL,2015-01-04T07:59:00,2015-01-04T10:25:00,762,0.0
DEN,SLC,EV,2015-01-04T09:06:00,2015-01-04T11:14:00,391,67.0
EWR,CLE,EV,2015-01-04T07:57:00,2015-01-04T09:47:00,404,-2.0
LGA,BNA,EV,2015-01-04T08:14:00,2015-01-04T09:42:00,764,15.0
DEN,SNA,OO,2015-01-04T08:11:00,2015-01-04T09:50:00,846,12.0
DEN,PUB,OO,2015-01-04T08:00:00,2015-01-04T08:49:00,109,0.0
HDN,IAH,UA,2015-01-04T08:41:00,2015-01-04T12:19:00,985,41.0
BWI,IAH,UA,2015-01-04T08:00:00,2015-01-04T11:04:00,1235,0.0
IND,SFO,UA,2015-01-04T08:01:00,2015-01-04T09:51:00,1943,1.0
IAD,ORD,UA,2015-01-04T07:58:00,2015-01-04T09:08:00,589,-2.0
BOS,SFO,UA,2015-01-04T08:01:00,2015-01-04T11:51:00,2704,1.0
BOS,ORD,UA,2015-01-04T08:05:00,2015-01-04T10:10:00,867,5.0
MCO,EWR,UA,2015-01-04T08:14:00,2015-01-04T10:39:00,937,14.0
PHL,PBI,US,2015-01-04T07:52:00,2015-01-04T11:16:00,951,-8.0
BOS,DCA,US,2015-01-04T07:59:00,2015-01-04T12:23:00,399,-1.0
IAH,MIA,US,2015-01-04T07:53:00,2015-01-04T11:37:00,964,-7.0
PHX,DFW,US,2015-01-04T08:06:00,2015-01-04T11:21:00,868,6.0
DSM,PHX,US,2015-01-04T08:00:00,2015-01-04T10:20:00,1149,0.0
CLT,LAS,US,2015-01-04T08:34:00,2015-01-04T10:13:00,1916,34.0
PIT,LAX,US,2015-01-04T07:57:00,2015-01-04T10:09:00,2136,-3.0
ALB,CLT,US,2015-01-04T08:01:00,2015-01-04T10:33:00,646,1.0
PHL,MCO,US,2015-01-04T07:51:00,2015-01-04T10:47:00,861,-9.0
TPA,PHL,US,2015-01-04T08:02:00,2015-01-04T10:23:00,920,2.0
MCO,PHL,US,2015-01-04T07:58:00,2015-01-04T10:16:00,861,-2.0
CLT,SJU,US,2015-01-04T08:00:00,2015-01-04T12:35:00,1475,0.0
BWI,PHL,US,2015-01-04T08:00:00,2015-01-04T09:40:00,90,0.0
CLT,PIT,US,2015-01-04T08:15:00,2015-01-04T09:29:00,366,15.0
PVD,CLT,US,2015-01-04T07:55:00,2015-01-04T10:44:00,683,-5.0
PHL,RSW,US,2015-01-04T07:54:00,2015-01-04T10:57:00,993,-6.0
JFK,FLL,VX,2015-01-04T08:15:00,2015-01-04T11:30:00,1069,15.0
DAL,LAX,VX,2015-01-04T07:56:00,2015-01-04T09:01:00,1246,-4.0
SFO,EWR,VX,2015-01-04T10:44:00,2015-01-04T18:50:00,2565,164.0
SFO,DCA,VX,2015-01-04T08:01:00,2015-01-04T15:52:00,2442,1.0
ORD,SFO,VX,2015-01-04T07:59:00,2015-01-04T11:00:00,1846,-1.0
LAS,MDW,WN,2015-01-04T08:01:00,2015-01-04T13:40:00,1521,1.0
BWI,MKE,WN,2015-01-04T07:58:00,2015-01-04T08:57:00,641,-2.0
DAL,HOU,WN,2015-01-04T08:08:00,2015-01-04T09:04:00,239,8.0
DAL,SAT,WN,2015-01-04T07:58:00,2015-01-04T08:59:00,248,-2.0
DTW,LAS,WN,2015-01-04T07:59:00,2015-01-04T09:19:00,1749,-1.0
HOU,DAL,WN,2015-01-04T08:01:00,2015-01-04T09:00:00,239,1.0
HOU,HRL,WN,2015-01-04T07:56:00,2015-01-04T09:07:00,277,-4.0
ICT,MDW,WN,2015-01-04T08:03:00,2015-01-04T10:00:00,589,3.0
LAS,BOI,WN,2015-01-04T07:58:00,2015-01-04T10:46:00,519,-2.0
LAS,ONT,WN,2015-01-04T08:15:00,2015-01-04T09:05:00,197,15.0
LAS,PHX,WN,2015-01-04T08:02:00,2015-01-04T10:16:00,255,2.0
LAX,SJC,WN,2015-01-04T07:59:00,2015-01-04T09:05:00,308,-1.0
MCO,PHL,WN,2015-01-04T08:10:00,2015-01-04T10:53:00,861,10.0
MDW,ATL,WN,2015-01-04T08:22:00,2015-01-04T11:31:00,591,22.0
OAK,ABQ,WN,2015-01-04T07:58:00,2015-01-04T11:04:00,889,-2.0
OAK,LAX,WN,2015-01-04T08:01:00,2015-01-04T09:21:00,337,1.0
OAK,ONT,WN,2015-01-04T07:59:00,2015-01-04T09:06:00,362,-1.0
PHL,STL,WN,2015-01-04T08:09:00,2015-01-04T09:51:00,814,9.0
PIT,LAS,WN,2015-01-04T08:01:00,2015-01-04T09:44:00,1910,1.0
PVD,MCO,WN,2015-01-04T08:15:00,2015-01-04T11:28:00,1072,15.0
RSW,ATL,WN,2015-01-04T07:55:00,2015-01-04T09:30:00,515,-5.0
SAN,DAL,WN,2015-01-04T08:10:00,2015-01-04T13:13:00,1182,10.0
TPA,BWI,WN,2015-01-04T07:57:00,2015-01-04T10:05:00,842,-3.0
TPA,MDW,WN,2015-01-04T08:00:00,2015-01-04T09:44:00,997,0.0
TUL,HOU,WN,2015-01-04T07:57:00,2015-01-04T09:27:00,453,-3.0
BUR,SJC,WN,2015-01-04T07:58:00,2015-01-04T09:10:00,296,-2.0
JFK,SFO,AA,2015-01-04T07:55:00,2015-01-04T11:43:00,2586,-5.0
JFK,LAX,AA,2015-01-04T07:56:00,2015-01-04T11:33:00,2475,-4.0
LAX,JFK,AA,2015-01-04T09:26:00,2015-01-04T18:38:00,2475,86.0
JFK,ORD,AA,2015-01-04T08:17:00,2015-01-04T10:28:00,740,17.0
DFW,MIA,AA,2015-01-04T08:19:00,2015-01-04T12:39:00,1121,19.0
LAX,MIA,AA,2015-01-04T07:56:00,2015-01-04T15:55:00,2342,-4.0
STL,DFW,AA,2015-01-04T07:54:00,2015-01-04T09:45:00,550,-6.0
JFK,STT,AA,2015-01-04T07:59:00,2015-01-04T12:53:00,1623,-1.0
TUL,ORD,AA,2015-01-04T07:55:00,2015-01-04T09:51:00,585,-5.0
DFW,HDN,AA,2015-01-04T08:01:00,2015-01-04T09:37:00,769,1.0
IAD,LAX,AA,2015-01-04T08:13:00,2015-01-04T11:19:00,2288,13.0
DFW,MEM,AA,2015-01-04T07:56:00,2015-01-04T09:12:00,432,-4.0
DFW,RIC,AA,2015-01-04T07:56:00,2015-01-04T11:17:00,1158,-4.0
JAC,DFW,AA,2015-01-04T07:54:00,2015-01-04T12:22:00,1047,-6.0
LAX,MCO,AA,2015-01-04T08:05:00,2015-01-04T16:03:00,2218,5.0
DFW,BOS,AA,2015-01-04T08:01:00,2015-01-04T12:04:00,1562,1.0
LAX,DFW,AA,2015-01-04T08:55:00,2015-01-04T13:56:00,1235,55.0
EGE,DFW,AA,2015-01-04T07:49:00,2015-01-04T11:10:00,721,-11.0
DFW,LAX,AA,2015-01-04T08:22:00,2015-01-04T09:52:00,1235,22.0
ORD,MIA,AA,2015-01-04T08:15:00,2015-01-04T12:39:00,1197,15.0
DCA,SEA,AS,2015-01-04T08:29:00,2015-01-04T11:31:00,2329,29.0
SEA,EWR,AS,2015-01-04T09:20:00,2015-01-04T17:19:00,2402,80.0
ORD,SEA,AS,2015-01-04T08:00:00,2015-01-04T11:32:00,1721,0.0
ANC,JNU,AS,2015-01-04T07:54:00,2015-01-04T09:36:00,571,-6.0
SEA,ANC,AS,2015-01-04T08:10:00,2015-01-04T10:36:00,1448,10.0
SJC,SEA,AS,2015-01-04T08:03:00,2015-01-04T10:09:00,697,3.0
SAN,SEA,AS,2015-01-04T07:52:00,2015-01-04T10:53:00,1050,-8.0
SNA,SEA,AS,2015-01-04T07:51:00,2015-01-04T10:54:00,978,-9.0
PDX,LAS,AS,2015-01-04T07:51:00,2015-01-04T10:01:00,763,-9.0
PHX,SEA,AS,2015-01-04T08:20:00,2015-01-04T10:26:00,1107,20.0
DFW,SEA,AS,2015-01-04T08:00:00,2015-01-04T10:27:00,1660,0.0
DEN,SEA,AS,2015-01-04T08:12:00,2015-01-04T10:43:00,1024,12.0
SEA,GEG,AS,2015-01-04T07:59:00,2015-01-04T08:56:00,224,-1.0
HPN,FLL,B6,2015-01-04T07:51:00,2015-01-04T11:03:00,1097,-9.0
BOS,LAX,B6,2015-01-04T07:54:00,2015-01-04T11:39:00,2611,-6.0
SFO,BOS,B6,2015-01-04T08:10:00,2015-01-04T16:19:00,2704,10.0
BOS,JFK,B6,2015-01-04T08:01:00,2015-01-04T09:11:00,187,1.0
JFK,JAX,B6,2015-01-04T07:58:00,2015-01-04T10:29:00,828,-2.0
JAX,FLL,B6,2015-01-04T07:52:00,2015-01-04T09:09:00,319,-8.0
DCA,SJU,B6,2015-01-04T07:56:00,2015-01-04T12:30:00,1554,-4.0
JFK,MCO,B6,2015-01-04T07:55:00,2015-01-04T11:15:00,944,-5.0
RSW,ATL,DL,2015-01-04T07:56:00,2015-01-04T09:35:00,515,-4.0
MSY,ATL,DL,2015-01-04T08:11:00,2015-01-04T10:40:00,425,11.0
BOS,MSP,DL,2015-01-04T07:57:00,2015-01-04T10:17:00,1124,-3.0
DCA,ATL,DL,2015-01-04T08:00:00,2015-01-04T10:10:00,547,0.0
LAX,MSP,DL,2015-01-04T07:56:00,2015-01-04T13:25:00,1535,-4.0
BZN,ATL,DL,2015-01-04T09:20:00,2015-01-04T15:22:00,1640,80.0
